Open,High,Low,Close,Adj Close,Volume,Return,Date,Week_Number,Year,Day,Weekday,mean_return,volatility
125.5199966430664,127.12999725341797,121.33000183105469,122.80999755859375,122.80999755859375,1399300,-2.206,2019-06-03,22,2019,3,Monday,2.2348,2.5225211000108603
123.94000244140625,127.98999786376953,123.1500015258789,127.61000061035156,127.61000061035156,1351900,3.908,2019-06-04,22,2019,4,Tuesday,2.2348,2.5225211000108603
128.86000061035156,134.89999389648438,128.86000061035156,131.0,131.0,2283600,2.657,2019-06-05,22,2019,5,Wednesday,2.2348,2.5225211000108603
131.6199951171875,135.68299865722656,129.00999450683594,135.41000366210938,135.41000366210938,2333900,3.366,2019-06-06,22,2019,6,Thursday,2.2348,2.5225211000108603
135.5,140.6300048828125,135.0449981689453,140.0800018310547,140.0800018310547,1643500,3.449,2019-06-07,22,2019,7,Friday,2.2348,2.5225211000108603
141.0,146.58999633789062,138.47000122070312,139.22999572753906,139.22999572753906,1753100,-0.607,2019-06-10,23,2019,10,Monday,0.6447999999999999,1.5136144489268064
140.33999633789062,142.47999572753906,137.2100067138672,138.60000610351562,138.60000610351562,1483100,-0.452,2019-06-11,23,2019,11,Tuesday,0.6447999999999999,1.5136144489268064
138.27999877929688,142.55999755859375,137.97000122070312,142.5,142.5,1607600,2.814,2019-06-12,23,2019,12,Wednesday,0.6447999999999999,1.5136144489268064
143.00999450683594,145.0,140.55999755859375,144.85000610351562,144.85000610351562,1104700,1.649,2019-06-13,23,2019,13,Thursday,0.6447999999999999,1.5136144489268064
144.0,145.0,141.5,144.58999633789062,144.58999633789062,1109400,-0.18,2019-06-14,23,2019,14,Friday,0.6447999999999999,1.5136144489268064
145.0,149.85000610351562,144.66700744628906,149.5,149.5,2405500,3.396,2019-06-17,24,2019,17,Monday,0.5256000000000001,2.0251116759329597
150.22999572753906,151.25999450683594,146.8699951171875,147.00999450683594,147.00999450683594,1560000,-1.666,2019-06-18,24,2019,18,Tuesday,0.5256000000000001,2.0251116759329597
147.5,149.5399932861328,146.22999572753906,149.3000030517578,149.3000030517578,1007000,1.558,2019-06-19,24,2019,19,Wednesday,0.5256000000000001,2.0251116759329597
150.9600067138672,154.2949981689453,149.0709991455078,149.77000427246094,149.77000427246094,1664300,0.315,2019-06-20,24,2019,20,Thursday,0.5256000000000001,2.0251116759329597
148.77999877929688,149.33999633789062,147.22999572753906,148.30999755859375,148.30999755859375,2648000,-0.975,2019-06-21,24,2019,21,Friday,0.5256000000000001,2.0251116759329597
143.0,152.38099670410156,142.5,150.0399932861328,150.0399932861328,2886800,1.166,2019-06-24,25,2019,24,Monday,-0.26000000000000006,2.4173315866880984
149.2899932861328,150.26499938964844,143.5,144.16000366210938,144.16000366210938,1996600,-3.919,2019-06-25,25,2019,25,Tuesday,-0.26000000000000006,2.4173315866880984
143.7899932861328,145.9499969482422,141.52000427246094,142.10000610351562,142.10000610351562,1468300,-1.429,2019-06-26,25,2019,26,Wednesday,-0.26000000000000006,2.4173315866880984
143.60000610351562,144.99000549316406,142.10000610351562,143.25,143.25,1490900,0.809,2019-06-27,25,2019,27,Thursday,-0.26000000000000006,2.4173315866880984
143.74000549316406,146.22000122070312,142.67999267578125,146.22000122070312,146.22000122070312,9156200,2.073,2019-06-28,25,2019,28,Friday,-0.26000000000000006,2.4173315866880984
148.10000610351562,148.6999969482422,143.14999389648438,145.2899932861328,145.2899932861328,1295800,-0.636,2019-07-01,26,2019,1,Monday,0.01725,0.6497006361907511
145.3000030517578,146.42999267578125,142.5800018310547,146.42999267578125,146.42999267578125,1144200,0.785,2019-07-02,26,2019,2,Tuesday,0.01725,0.6497006361907511
147.02000427246094,147.67999267578125,144.80999755859375,145.86000061035156,145.86000061035156,576700,-0.389,2019-07-03,26,2019,3,Wednesday,0.01725,0.6497006361907511
145.52000427246094,146.42999267578125,144.6529998779297,146.30999755859375,146.30999755859375,679600,0.309,2019-07-05,26,2019,5,Friday,0.01725,0.6497006361907511
145.3699951171875,145.42300415039062,142.75999450683594,144.2899932861328,144.2899932861328,1306700,-1.381,2019-07-08,27,2019,8,Monday,0.8165999999999999,1.6504691151306043
144.38999938964844,147.3000030517578,144.38999938964844,147.24000549316406,147.24000549316406,1349700,2.045,2019-07-09,27,2019,9,Tuesday,0.8165999999999999,1.6504691151306043
148.3000030517578,152.5,148.22000122070312,151.36000061035156,151.36000061035156,1196400,2.798,2019-07-10,27,2019,10,Wednesday,0.8165999999999999,1.6504691151306043
151.36000061035156,152.9600067138672,149.75,151.4600067138672,151.4600067138672,945500,0.066,2019-07-11,27,2019,11,Thursday,0.8165999999999999,1.6504691151306043
151.0,153.3000030517578,150.47999572753906,152.3000030517578,152.3000030517578,952000,0.555,2019-07-12,27,2019,12,Friday,0.8165999999999999,1.6504691151306043
152.07000732421875,154.3800048828125,151.00999450683594,154.27000427246094,154.27000427246094,548300,1.294,2019-07-15,28,2019,15,Monday,-1.0912000000000002,1.4457436494759368
154.5399932861328,156.8000030517578,148.8800048828125,151.4499969482422,151.4499969482422,1393700,-1.828,2019-07-16,28,2019,16,Tuesday,-1.0912000000000002,1.4457436494759368
151.11000061035156,152.30999755859375,147.27999877929688,148.08999633789062,148.08999633789062,1164100,-2.219,2019-07-17,28,2019,17,Wednesday,-1.0912000000000002,1.4457436494759368
147.52000427246094,147.97000122070312,143.58999633789062,145.1999969482422,145.1999969482422,1406400,-1.952,2019-07-18,28,2019,18,Thursday,-1.0912000000000002,1.4457436494759368
145.6999969482422,146.24000549316406,143.61000061035156,144.11000061035156,144.11000061035156,907000,-0.751,2019-07-19,28,2019,19,Friday,-1.0912000000000002,1.4457436494759368
145.22999572753906,146.9499969482422,143.82000732421875,146.75999450683594,146.75999450683594,904000,1.839,2019-07-22,29,2019,22,Monday,1.5193999999999999,0.736081041733857
146.64999389648438,151.6649932861328,146.52000427246094,148.74000549316406,148.74000549316406,1016400,1.349,2019-07-23,29,2019,23,Tuesday,1.5193999999999999,0.736081041733857
148.7100067138672,152.75999450683594,147.9199981689453,152.33999633789062,152.33999633789062,1202400,2.42,2019-07-24,29,2019,24,Wednesday,1.5193999999999999,0.736081041733857
152.83999633789062,155.25999450683594,152.07000732421875,152.97000122070312,152.97000122070312,955700,0.414,2019-07-25,29,2019,25,Thursday,1.5193999999999999,0.736081041733857
153.44000244140625,156.5500030517578,153.35499572753906,155.3800048828125,155.3800048828125,896600,1.575,2019-07-26,29,2019,26,Friday,1.5193999999999999,0.736081041733857
155.25,156.38999938964844,153.52999877929688,153.88999938964844,153.88999938964844,1079000,-0.959,2019-07-29,30,2019,29,Monday,-0.24380000000000002,0.9289998385360463
151.94000244140625,156.2050018310547,151.52000427246094,155.1999969482422,155.1999969482422,2009600,0.851,2019-07-30,30,2019,30,Tuesday,-0.24380000000000002,0.9289998385360463
148.9199981689453,155.67999267578125,145.6699981689453,154.94000244140625,154.94000244140625,5241300,-0.168,2019-07-31,30,2019,31,Wednesday,-0.24380000000000002,0.9289998385360463
154.94000244140625,161.3800048828125,154.2100067138672,155.61000061035156,155.61000061035156,3540500,0.432,2019-08-01,30,2019,1,Thursday,-0.24380000000000002,0.9289998385360463
154.35000610351562,156.58299255371094,151.01499938964844,153.47000122070312,153.47000122070312,953900,-1.375,2019-08-02,30,2019,2,Friday,-0.24380000000000002,0.9289998385360463
149.75,150.80999755859375,146.69000244140625,150.0,150.0,1552800,-2.261,2019-08-05,31,2019,5,Monday,0.2234,2.4325113154926945
150.9199981689453,153.0,148.7899932861328,151.44000244140625,151.44000244140625,1088900,0.96,2019-08-06,31,2019,6,Tuesday,0.2234,2.4325113154926945
149.3699951171875,151.82000732421875,148.1699981689453,151.77999877929688,151.77999877929688,953200,0.225,2019-08-07,31,2019,7,Wednesday,0.2234,2.4325113154926945
153.0,157.94000244140625,152.47999572753906,157.66000366210938,157.66000366210938,941500,3.874,2019-08-08,31,2019,8,Thursday,0.2234,2.4325113154926945
156.75999450683594,157.5,154.5,155.00999450683594,155.00999450683594,466700,-1.681,2019-08-09,31,2019,9,Friday,0.2234,2.4325113154926945
153.75,154.19000244140625,149.00999450683594,151.07000732421875,151.07000732421875,710700,-2.542,2019-08-12,32,2019,12,Monday,-0.9347999999999999,2.3086020012119888
150.4199981689453,154.6820068359375,149.24000549316406,152.82000732421875,152.82000732421875,1232600,1.158,2019-08-13,32,2019,13,Tuesday,-0.9347999999999999,2.3086020012119888
149.91000366210938,149.91000366210938,143.52000427246094,147.14999389648438,147.14999389648438,1320800,-3.71,2019-08-14,32,2019,14,Wednesday,-0.9347999999999999,2.3086020012119888
146.8300018310547,148.2050018310547,145.27000427246094,145.3699951171875,145.3699951171875,785200,-1.21,2019-08-15,32,2019,15,Thursday,-0.9347999999999999,2.3086020012119888
146.6300048828125,148.72999572753906,146.42999267578125,147.74000549316406,147.74000549316406,641300,1.63,2019-08-16,32,2019,16,Friday,-0.9347999999999999,2.3086020012119888
149.83999633789062,151.48399353027344,147.72000122070312,150.10000610351562,150.10000610351562,659200,1.597,2019-08-19,33,2019,19,Monday,-1.339,1.8079608679393477
149.55999755859375,150.67999267578125,147.8699951171875,148.11000061035156,148.11000061035156,740900,-1.326,2019-08-20,33,2019,20,Tuesday,-1.339,1.8079608679393477
148.77999877929688,149.0,145.11000061035156,145.75999450683594,145.75999450683594,968800,-1.587,2019-08-21,33,2019,21,Wednesday,-1.339,1.8079608679393477
145.3800048828125,145.75,140.50999450683594,140.9499969482422,140.9499969482422,1410600,-3.3,2019-08-22,33,2019,22,Thursday,-1.339,1.8079608679393477
140.0,140.1199951171875,135.25999450683594,138.02000427246094,138.02000427246094,1485800,-2.079,2019-08-23,33,2019,23,Friday,-1.339,1.8079608679393477
138.6699981689453,140.3300018310547,136.72999572753906,137.82000732421875,137.82000732421875,684700,-0.145,2019-08-26,34,2019,26,Monday,-0.4321999999999999,2.051093781376171
139.63999938964844,139.83999633789062,132.80999755859375,133.8800048828125,133.8800048828125,1760900,-2.859,2019-08-27,34,2019,27,Tuesday,-0.4321999999999999,2.051093781376171
133.5,133.61000061035156,130.02000427246094,132.6699981689453,132.6699981689453,1461400,-0.904,2019-08-28,34,2019,28,Wednesday,-0.4321999999999999,2.051093781376171
134.4600067138672,137.38999938964844,133.66000366210938,136.35000610351562,136.35000610351562,792100,2.774,2019-08-29,34,2019,29,Thursday,-0.4321999999999999,2.051093781376171
136.6999969482422,138.24000549316406,133.0,134.9499969482422,134.9499969482422,678900,-1.027,2019-08-30,34,2019,30,Friday,-0.4321999999999999,2.051093781376171
134.3800048828125,135.11000061035156,132.5,133.41000366210938,133.41000366210938,885200,-1.141,2019-09-03,35,2019,3,Tuesday,0.21000000000000002,1.154270621070582
133.6999969482422,134.7899932861328,131.49000549316406,133.4499969482422,133.4499969482422,1260900,0.03,2019-09-04,35,2019,4,Wednesday,0.21000000000000002,1.154270621070582
135.6199951171875,136.5,134.30999755859375,135.67999267578125,135.67999267578125,701200,1.671,2019-09-05,35,2019,5,Thursday,0.21000000000000002,1.154270621070582
135.52999877929688,136.69000244140625,134.72000122070312,136.05999755859375,136.05999755859375,937100,0.28,2019-09-06,35,2019,6,Friday,0.21000000000000002,1.154270621070582
136.27000427246094,136.27000427246094,133.86000061035156,134.10000610351562,134.10000610351562,818000,-1.441,2019-09-09,36,2019,9,Monday,-0.7911999999999999,2.2421031867423054
133.1699981689453,133.57000732421875,129.47000122070312,130.0,130.0,1753800,-3.057,2019-09-10,36,2019,10,Tuesday,-0.7911999999999999,2.2421031867423054
130.10000610351562,133.19000244140625,129.25999450683594,132.0,132.0,1180400,1.538,2019-09-11,36,2019,11,Wednesday,-0.7911999999999999,2.2421031867423054
132.1699981689453,133.17999267578125,128.47999572753906,128.5500030517578,128.5500030517578,1187000,-2.614,2019-09-12,36,2019,12,Thursday,-0.7911999999999999,2.2421031867423054
129.0,131.8000030517578,127.75,130.6300048828125,130.6300048828125,1221800,1.618,2019-09-13,36,2019,13,Friday,-0.7911999999999999,2.2421031867423054
129.9199981689453,130.99000549316406,128.16000366210938,128.1699981689453,128.1699981689453,892600,-1.883,2019-09-16,37,2019,16,Monday,-1.5592000000000001,1.523593679430313
129.0500030517578,130.42999267578125,125.33000183105469,129.0800018310547,129.0800018310547,1850500,0.71,2019-09-17,37,2019,17,Tuesday,-1.5592000000000001,1.523593679430313
129.22999572753906,130.4499969482422,126.02999877929688,127.9800033569336,127.9800033569336,915900,-0.852,2019-09-18,37,2019,18,Wednesday,-1.5592000000000001,1.523593679430313
127.61000061035156,128.52999877929688,123.9000015258789,124.38999938964844,124.38999938964844,2478000,-2.805,2019-09-19,37,2019,19,Thursday,-1.5592000000000001,1.523593679430313
124.0,125.87000274658203,120.62999725341797,120.69999694824219,120.69999694824219,2380400,-2.966,2019-09-20,37,2019,20,Friday,-1.5592000000000001,1.523593679430313
120.87000274658203,122.11499786376953,119.26000213623047,121.61000061035156,121.61000061035156,1510000,0.754,2019-09-23,38,2019,23,Monday,-1.4204,2.3524806694211113
120.86000061035156,121.0,115.0,116.80000305175781,116.80000305175781,2444200,-3.955,2019-09-24,38,2019,24,Tuesday,-1.4204,2.3524806694211113
116.9000015258789,118.83999633789062,114.76000213623047,118.22000122070312,118.22000122070312,1363000,1.216,2019-09-25,38,2019,25,Wednesday,-1.4204,2.3524806694211113
118.0,119.19000244140625,114.76000213623047,116.19999694824219,116.19999694824219,1378900,-1.709,2019-09-26,38,2019,26,Thursday,-1.4204,2.3524806694211113
116.73999786376953,117.2300033569336,111.30400085449219,112.23999786376953,112.23999786376953,1837200,-3.408,2019-09-27,38,2019,27,Friday,-1.4204,2.3524806694211113
112.05000305175781,115.66999816894531,110.75,114.0,114.0,1370900,1.568,2019-09-30,39,2019,30,Monday,0.7394000000000001,1.173270557032776
117.41000366210938,117.41999816894531,112.2699966430664,112.5199966430664,112.5199966430664,1573200,-1.298,2019-10-01,39,2019,1,Tuesday,0.7394000000000001,1.173270557032776
113.22000122070312,115.0,112.38200378417969,113.9000015258789,113.9000015258789,2046500,1.226,2019-10-02,39,2019,2,Wednesday,0.7394000000000001,1.173270557032776
114.0,115.16999816894531,110.56999969482422,114.81999969482422,114.81999969482422,1363700,0.808,2019-10-03,39,2019,3,Thursday,0.7394000000000001,1.173270557032776
116.0999984741211,117.16999816894531,113.88999938964844,116.41999816894531,116.41999816894531,2040500,1.393,2019-10-04,39,2019,4,Friday,0.7394000000000001,1.173270557032776
116.5,117.72000122070312,115.29199981689453,115.86000061035156,115.86000061035156,1138600,-0.481,2019-10-07,40,2019,7,Monday,-0.1499999999999999,1.6079743468102967
115.0,116.20999908447266,113.97000122070312,115.08000183105469,115.08000183105469,1248500,-0.673,2019-10-08,40,2019,8,Tuesday,-0.1499999999999999,1.6079743468102967
115.61000061035156,116.33000183105469,113.8499984741211,114.23999786376953,114.23999786376953,934500,-0.73,2019-10-09,40,2019,9,Wednesday,-0.1499999999999999,1.6079743468102967
114.08999633789062,115.0,112.02999877929688,112.5199966430664,112.5199966430664,760200,-1.506,2019-10-10,40,2019,10,Thursday,-0.1499999999999999,1.6079743468102967
115.0,118.11000061035156,114.83000183105469,115.48999786376953,115.48999786376953,1353500,2.64,2019-10-11,40,2019,11,Friday,-0.1499999999999999,1.6079743468102967
115.18000030517578,116.2699966430664,113.72000122070312,115.16999816894531,115.16999816894531,594800,-0.277,2019-10-14,41,2019,14,Monday,-0.010199999999999942,2.092787423509612
115.62999725341797,119.0999984741211,114.98999786376953,118.58999633789062,118.58999633789062,1501700,2.97,2019-10-15,41,2019,15,Tuesday,-0.010199999999999942,2.092787423509612
